,jID,moment,cpu_rate,mem_usage,disk_io_time,disk_space
2011-05-01 03:01:00,5402488769,10803000000.0,0.385790554223,0.970366383447,0.0150883859,0.0003881559
2011-05-01 03:02:00,5402488769,10863000000.0,0.385790554223,0.970366383447,0.0150883859,0.0003881559
2011-05-01 03:03:00,5402488769,10923000000.0,0.385790554223,0.970366383447,0.0150883859,0.0003881559
2011-05-01 03:04:00,5402488769,10983000000.0,0.385674567071,0.970132251536,0.0150826639,0.0003881559
2011-05-01 03:05:00,5402488769,11043000000.0,0.386497086054,0.970419052929,0.0150941039,0.0003881559
2011-05-01 03:06:00,5402488769,11103000000.0,0.383113419586,0.970164934148,0.0151237148,0.0003881559
2011-05-01 03:07:00,5402488769,11163000000.0,0.383113419586,0.97040829469,0.0151237148,0.0003881559
2011-05-01 03:08:00,5402488769,11223000000.0,0.383113419586,0.970164934148,0.0151237148,0.0003881559
2011-05-01 03:09:00,5402488769,11283000000.0,0.383113419586,0.970164934148,0.0151237148,0.0003881559
2011-05-01 03:10:00,5402488769,11343000000.0,0.383113419586,0.970164934148,0.0151237148,0.0003881559
2011-05-01 03:11:00,5402488769,11403000000.0,0.38482115685,0.969867272542,0.0148538842,0.0003881559
2011-05-01 03:12:00,5402488769,11463000000.0,0.384915720338,0.96988539839,0.0148529302,0.0003881559
2011-05-01 03:13:00,5402488769,11523000000.0,0.385290456694,0.970174749129,0.0155167302,0.0003881559
2011-05-01 03:14:00,5402488769,11583000000.0,0.385290456694,0.970174749129,0.0155167302,0.0003881559
2011-05-01 03:15:00,5402488769,11643000000.0,0.386507395608,0.97051330224,0.0168897302,0.0003881559
2011-05-01 03:16:00,5402488769,11703000000.0,0.385931688451,0.970410028245,0.0147175082,0.0003881559
2011-05-01 03:17:00,5402488769,11763000000.0,0.385931688451,0.970410028245,0.0147175082,0.0003881559
2011-05-01 03:18:00,5402488769,11823000000.0,0.385883508597,0.970171528796,0.0147060682,0.0003881559
2011-05-01 03:19:00,5402488769,11883000000.0,0.386536640311,0.970490766024,0.0155357682,0.0003881559
2011-05-01 03:20:00,5402488769,11943000000.0,0.386536640311,0.970490766024,0.0155357682,0.0003881559
2011-05-01 03:21:00,5402488769,12003000000.0,0.389348192063,0.970255333947,0.0145838705,0.0003881559
2011-05-01 03:22:00,5402488769,12063000000.0,0.389348192063,0.970255333947,0.0145838705,0.0003881559
2011-05-01 03:23:00,5402488769,12123000000.0,0.389348192063,0.970255333947,0.0145838705,0.0003881559
2011-05-01 03:24:00,5402488769,12183000000.0,0.389348192063,0.970255333947,0.0145838705,0.0003881559
2011-05-01 03:25:00,5402488769,12243000000.0,0.389348192063,0.970255333947,0.0145838705,0.0003881559
2011-05-01 03:26:00,5402488769,12303000000.0,0.40569031206,0.973209311818,0.0140937611,0.0003881559
2011-05-01 03:27:00,5402488769,12363000000.0,0.40569031206,0.973209311818,0.0140937611,0.0003881559
2011-05-01 03:28:00,5402488769,12423000000.0,0.410575674413,0.965696324978,0.021636744,0.0003872022
2011-05-01 03:29:00,5402488769,12483000000.0,0.430543071152,0.976723049528,0.047952128,0.0003872022
2011-05-01 03:30:00,5402488769,12543000000.0,0.430543071152,0.976723049528,0.047952128,0.0003872022
2011-05-01 03:31:00,5402488769,12603000000.0,0.406973355605,0.970571707751,0.0135901426,0.0003872022
2011-05-01 03:32:00,5402488769,12663000000.0,0.406973355605,0.970571707751,0.0135901426,0.0003872022
2011-05-01 03:33:00,5402488769,12723000000.0,0.4074658192,0.970863097966,0.0141089426,0.0003872022
2011-05-01 03:34:00,5402488769,12783000000.0,0.407401566921,0.97062848168,0.0141089426,0.0003872022
2011-05-01 03:35:00,5402488769,12843000000.0,0.408388309041,0.970976212436,0.0153239426,0.0003872022
2011-05-01 03:36:00,5402488769,12903000000.0,0.404892042045,0.970827381633,0.0149720688,0.0003872022
2011-05-01 03:37:00,5402488769,12963000000.0,0.405279333228,0.970867712282,0.0154613078,0.0003872022
2011-05-01 03:38:00,5402488769,13023000000.0,0.405279333228,0.970867712282,0.0154613078,0.0003872022
2011-05-01 03:39:00,5402488769,13083000000.0,0.405279333228,0.970867712282,0.0154613078,0.0003872022
2011-05-01 03:40:00,5402488769,13143000000.0,0.406278574045,0.970968309464,0.0167136318,0.0003872022
2011-05-01 03:41:00,5402488769,13203000000.0,0.401839067126,0.971589992911,0.0139496836,0.0003881559
2011-05-01 03:42:00,5402488769,13263000000.0,0.402161975056,0.971626091646,0.0143892836,0.0003872022
2011-05-01 03:43:00,5402488769,13323000000.0,0.4029953462,0.971867999062,0.0143902373,0.0003872022
2011-05-01 03:44:00,5402488769,13383000000.0,0.4029953462,0.971867999062,0.0143902373,0.0003872022
2011-05-01 03:45:00,5402488769,13443000000.0,0.401976403098,0.971164379643,0.0143635346,0.0003872022
2011-05-01 03:46:00,5402488769,13503000000.0,0.400811367452,0.970676715301,0.0145257735,0.0003872022
2011-05-01 03:47:00,5402488769,13563000000.0,0.400811367452,0.970676715301,0.0145257735,0.0003872022
2011-05-01 03:48:00,5402488769,13623000000.0,0.400811367452,0.970676715301,0.0145257735,0.0003872022
2011-05-01 03:49:00,5402488769,13683000000.0,0.400811367452,0.970676715301,0.0145257735,0.0003872022
2011-05-01 03:50:00,5402488769,13743000000.0,0.400811367452,0.970676715301,0.0145257735,0.0003872022
2011-05-01 03:51:00,5402488769,13803000000.0,0.399706860671,0.970568036693,0.0146659213,0.0003881559
2011-05-01 03:52:00,5402488769,13863000000.0,0.399610500963,0.970327098029,0.0146640143,0.0003881559
2011-05-01 03:53:00,5402488769,13923000000.0,0.400177994156,0.970620272787,0.0151857143,0.0003881559
2011-05-01 03:54:00,5402488769,13983000000.0,0.401039917711,0.970705828829,0.0161393533,0.0003881559
2011-05-01 03:55:00,5402488769,14043000000.0,0.401039917711,0.970705828829,0.0161393533,0.0003881559
2011-05-01 03:56:00,5402488769,14103000000.0,0.3947710919,0.970890962315,0.0148996006,0.0003872022
2011-05-01 03:57:00,5402488769,14163000000.0,0.3947710919,0.970890962315,0.0148996006,0.0003872022
2011-05-01 03:58:00,5402488769,14223000000.0,0.395279627921,0.970960279025,0.0154375006,0.0003872022
2011-05-01 03:59:00,5402488769,14283000000.0,0.397791921969,0.97129126058,0.0189912856,0.0003872022
2011-05-01 04:00:00,5402488769,14343000000.0,0.400127756133,0.971450951596,0.0235335176,0.0003872022
2011-05-01 04:01:00,5402488769,14403000000.0,0.38925740812,0.970393661446,0.0147308236,0.0003872022
2011-05-01 04:02:00,5402488769,14463000000.0,0.38925740812,0.970393661446,0.0147308236,0.0003872022
2011-05-01 04:03:00,5402488769,14523000000.0,0.38967671318,0.97067714869,0.0153202236,0.0003872022
2011-05-01 04:04:00,5402488769,14583000000.0,0.38967671318,0.97067714869,0.0153202236,0.0003872022
2011-05-01 04:05:00,5402488769,14643000000.0,0.38967671318,0.97067714869,0.0153202236,0.0003872022
2011-05-01 04:06:00,5402488769,14703000000.0,0.386168564937,0.970366255979,0.0152209756,0.0003872022
2011-05-01 04:07:00,5402488769,14763000000.0,0.386168564937,0.970366255979,0.0152209756,0.0003872022
2011-05-01 04:08:00,5402488769,14823000000.0,0.386168564937,0.970366255979,0.0152209756,0.0003872022
2011-05-01 04:09:00,5402488769,14883000000.0,0.386168564937,0.970366255979,0.0152209756,0.0003872022
2011-05-01 04:10:00,5402488769,14943000000.0,0.387560317201,0.970719212894,0.0166252996,0.0003872022
2011-05-01 04:11:00,5402488769,15003000000.0,0.388891896102,0.970514653394,0.0150092727,0.0003872022
2011-05-01 04:12:00,5402488769,15063000000.0,0.389339828414,0.970789982731,0.0154012437,0.0003872022
2011-05-01 04:13:00,5402488769,15123000000.0,0.389339828414,0.970789982731,0.0154012437,0.0003872022
2011-05-01 04:14:00,5402488769,15183000000.0,0.389339828414,0.970789982731,0.0154012437,0.0003872022
2011-05-01 04:15:00,5402488769,15243000000.0,0.389339828414,0.970789982731,0.0154012437,0.0003872022
2011-05-01 04:16:00,5402488769,15303000000.0,0.389637495714,0.970551058051,0.0146440423,0.0003872022
2011-05-01 04:17:00,5402488769,15363000000.0,0.390124682913,0.970604109935,0.0151084823,0.0003872022
2011-05-01 04:18:00,5402488769,15423000000.0,0.390124682913,0.970604109935,0.0151084823,0.0003872022
2011-05-01 04:19:00,5402488769,15483000000.0,0.390124682913,0.970604109935,0.0151084823,0.0003872022
2011-05-01 04:20:00,5402488769,15543000000.0,0.390124682913,0.970604109935,0.0151084823,0.0003872022
2011-05-01 04:21:00,5402488769,15603000000.0,0.384874987312,0.970477738868,0.014970179,0.0003872022
2011-05-01 04:22:00,5402488769,15663000000.0,0.384874987312,0.970477738868,0.014970179,0.0003872022
2011-05-01 04:23:00,5402488769,15723000000.0,0.384874987312,0.970477738868,0.014970179,0.0003872022
2011-05-01 04:24:00,5402488769,15758000000.0,0.000640651728417,0.000313059654201,0.0009298,0.0
2011-05-01 04:25:00,5402488769,15788000000.0,0.384767925128,0.97024215383,0.014967318,0.0003872022
2011-05-01 04:26:00,5402488769,15818000000.0,0.000640651728417,0.000313059654201,0.0009298,0.0
2011-05-01 04:27:00,5402488769,15848000000.0,0.384767925128,0.97024215383,0.014967318,0.0003872022
2011-05-01 04:28:00,5402488769,15878000000.0,0.384767925128,0.97024215383,0.014967318,0.0003872022
2011-05-01 04:29:00,5402488769,15917000000.0,0.3908653055,0.970741213748,0.0146345047,0.0003872022
2011-05-01 04:30:00,5402488769,15977000000.0,0.3908653055,0.970741213748,0.0146345047,0.0003872022
2011-05-01 04:31:00,5402488769,16037000000.0,0.390801053221,0.970504177367,0.0146001747,0.0003872022
2011-05-01 04:32:00,5402488769,16097000000.0,0.400608039113,0.969884705733,0.0231658,0.0003872022
